year,quarter,geo_type,geo_name,geo_pname,hover_over,stat_type,count,amount
2022,4,DIS,gandhinagar,gujarat,STA,TOTAL,12010565,19015449813.738014
2022,4,DIS,panch mahals,gujarat,STA,TOTAL,3308022,5455257544.003245
2022,4,DIS,narmada,gujarat,STA,TOTAL,846033,1308463852.72948
2022,4,DIS,gir somnath,gujarat,STA,TOTAL,1671989,3731133998.415558
2022,4,DIS,valsad,gujarat,STA,TOTAL,11103340,15842261457.571371
2022,4,DIS,mahisagar,gujarat,STA,TOTAL,1619162,2861334019.05618
2022,4,DIS,sabar kantha,gujarat,STA,TOTAL,4958012,8965673462.522814
2022,4,DIS,tapi,gujarat,STA,TOTAL,1635320,2610910573.870913
2022,4,DIS,vadodara,gujarat,STA,TOTAL,20968443,30304178848.496628
2022,4,DIS,banas kantha,gujarat,STA,TOTAL,12352158,25179922289.86369
2022,4,DIS,amreli,gujarat,STA,TOTAL,1619039,3343832001.6098003
2022,4,DIS,ahmadabad,gujarat,STA,TOTAL,133174553,212037117715.3488
2022,4,DIS,dohad,gujarat,STA,TOTAL,2608983,4807410074.584564
2022,4,DIS,navsari,gujarat,STA,TOTAL,2509503,4046502522.5835342
2022,4,DIS,patan,gujarat,STA,TOTAL,3819745,7472645579.49339
2022,4,DIS,kachchh,gujarat,STA,TOTAL,9617702,17113433243.30934
2022,4,DIS,surendranagar,gujarat,STA,TOTAL,2537495,5716407620.510841
2022,4,DIS,morbi,gujarat,STA,TOTAL,3378672,7944369113.768207
2023,1,DIS,anand,gujarat,STA,TOTAL,5397666,9009210736.0
2023,1,DIS,jamnagar,gujarat,STA,TOTAL,4756337,7167434719.0
2023,1,DIS,devbhumi dwarka,gujarat,STA,TOTAL,1415994,2752477571.0
2023,1,DIS,rajkot,gujarat,STA,TOTAL,10331784,19918564828.0
2023,1,DIS,aravallis,gujarat,STA,TOTAL,4030723,6867703665.000001
2023,1,DIS,chhotaudepur,gujarat,STA,TOTAL,1063601,1949399026.0
2023,1,DIS,botad,gujarat,STA,TOTAL,2614974,4334114751.0
2023,1,DIS,bharuch,gujarat,STA,TOTAL,17611455,23420620380.0
2023,1,DIS,bhavnagar,gujarat,STA,TOTAL,5891467,12426320688.999998
2023,1,DIS,junagadh,gujarat,STA,TOTAL,2103076,4380773447.0
2023,1,DIS,mahesana,gujarat,STA,TOTAL,11768050,21693083051.0
2023,1,DIS,the dangs,gujarat,STA,TOTAL,525483,743925303.0
2023,1,DIS,kheda,gujarat,STA,TOTAL,5309300,8871328725.0
2023,1,DIS,surat,gujarat,STA,TOTAL,59319420,95572900783.0
2023,1,DIS,porbandar,gujarat,STA,TOTAL,781192,2010358003.0
2023,1,DIS,gandhinagar,gujarat,STA,TOTAL,19462874,28898357911.0
2023,1,DIS,panch mahals,gujarat,STA,TOTAL,4382750,6885930879.0
2023,1,DIS,narmada,gujarat,STA,TOTAL,1331119,2006640636.0000002
2023,1,DIS,gir somnath,gujarat,STA,TOTAL,2525075,5400719200.0
2023,1,DIS,valsad,gujarat,STA,TOTAL,15422170,21497483690.0
2023,1,DIS,mahisagar,gujarat,STA,TOTAL,1662680,3003221233.0
2023,1,DIS,sabar kantha,gujarat,STA,TOTAL,7019623,11873701987.0
2023,1,DIS,tapi,gujarat,STA,TOTAL,2629964,4183517798.9999995
2023,1,DIS,vadodara,gujarat,STA,TOTAL,25446746,33703262986.000004
2023,1,DIS,banas kantha,gujarat,STA,TOTAL,20363171,39328998688.0
2023,1,DIS,amreli,gujarat,STA,TOTAL,2349744,4616129601.0
2023,1,DIS,ahmadabad,gujarat,STA,TOTAL,88124113,144675922269.0
2023,1,DIS,dohad,gujarat,STA,TOTAL,4195072,7548858403.0
2023,1,DIS,navsari,gujarat,STA,TOTAL,4107219,6361291325.0
2023,1,DIS,patan,gujarat,STA,TOTAL,6352036,11479571861.0
2023,1,DIS,kachchh,gujarat,STA,TOTAL,15804575,26116703928.999996
2023,1,DIS,surendranagar,gujarat,STA,TOTAL,3921552,8632632976.0
2023,1,DIS,morbi,gujarat,STA,TOTAL,4490321,10495027756.0
2023,2,DIS,anand,gujarat,STA,TOTAL,5851772,9203602342.0
2023,2,DIS,jamnagar,gujarat,STA,TOTAL,5521568,7701542445.0
2023,2,DIS,devbhumi dwarka,gujarat,STA,TOTAL,1524055,2754024478.0
2023,2,DIS,rajkot,gujarat,STA,TOTAL,11886801,21473977466.0
2023,2,DIS,aravallis,gujarat,STA,TOTAL,4798591,7885461417.0
2023,2,DIS,chhotaudepur,gujarat,STA,TOTAL,1244113,2137462845.0
2023,2,DIS,botad,gujarat,STA,TOTAL,2813449,4652143736.0
2023,2,DIS,bharuch,gujarat,STA,TOTAL,20492081,25552850416.0
2023,2,DIS,bhavnagar,gujarat,STA,TOTAL,6951883,13318758008.0
2023,2,DIS,junagadh,gujarat,STA,TOTAL,2403109,4751272420.0
2023,2,DIS,mahesana,gujarat,STA,TOTAL,13635469,23684515815.0
2023,2,DIS,the dangs,gujarat,STA,TOTAL,619051,870841121.0
2023,2,DIS,kheda,gujarat,STA,TOTAL,6085143,9433647106.0
2023,2,DIS,surat,gujarat,STA,TOTAL,68998170,102075692702.00002
2023,2,DIS,porbandar,gujarat,STA,TOTAL,883224,2116550620.0
2023,2,DIS,gandhinagar,gujarat,STA,TOTAL,22421756,31572312133.000004
2023,2,DIS,panch mahals,gujarat,STA,TOTAL,5008744,7340222097.0
2023,2,DIS,narmada,gujarat,STA,TOTAL,1550920,2170877095.0
2023,2,DIS,gir somnath,gujarat,STA,TOTAL,2968910,6039493391.0
2023,2,DIS,valsad,gujarat,STA,TOTAL,17817488,23874686294.0
2023,2,DIS,mahisagar,gujarat,STA,TOTAL,1968493,3393183608.0
2023,2,DIS,sabar kantha,gujarat,STA,TOTAL,8082316,13228245431.0
2023,2,DIS,tapi,gujarat,STA,TOTAL,3071773,4542977182.0
2023,2,DIS,vadodara,gujarat,STA,TOTAL,28126951,36036104419.0
2023,2,DIS,banas kantha,gujarat,STA,TOTAL,23444277,42180609726.0
2023,2,DIS,amreli,gujarat,STA,TOTAL,2635417,4820975988.0
2023,2,DIS,ahmadabad,gujarat,STA,TOTAL,100889578,156288216607.0
2023,2,DIS,dohad,gujarat,STA,TOTAL,4873367,8161119377.0
2023,2,DIS,navsari,gujarat,STA,TOTAL,4720973,7128327894.0
2023,2,DIS,patan,gujarat,STA,TOTAL,7357468,12694378137.0
2023,2,DIS,kachchh,gujarat,STA,TOTAL,18170694,27688475605.000004
2023,2,DIS,surendranagar,gujarat,STA,TOTAL,4699987,9385361251.0
2023,2,DIS,morbi,gujarat,STA,TOTAL,5404962,11249299353.0
2023,3,DIS,anand,gujarat,STA,TOTAL,6408690,9760222735.0
2023,3,DIS,jamnagar,gujarat,STA,TOTAL,6970886,8736838057.0
2023,3,DIS,devbhumi dwarka,gujarat,STA,TOTAL,1684259,2947663134.0
2023,3,DIS,rajkot,gujarat,STA,TOTAL,13691028,24000712020.0
2023,3,DIS,aravallis,gujarat,STA,TOTAL,5283849,8235714548.000001
2023,3,DIS,chhotaudepur,gujarat,STA,TOTAL,1292249,2019847245.9999998
2023,3,DIS,botad,gujarat,STA,TOTAL,3128600,5946985902.0
2023,3,DIS,bharuch,gujarat,STA,TOTAL,23411273,27245590670.0
2023,3,DIS,bhavnagar,gujarat,STA,TOTAL,7587294,14822238664.0
2023,3,DIS,junagadh,gujarat,STA,TOTAL,2618213,5024678950.0
2023,3,DIS,mahesana,gujarat,STA,TOTAL,15541817,26723975165.000004
2023,3,DIS,the dangs,gujarat,STA,TOTAL,706457,938441461.0
2023,3,DIS,kheda,gujarat,STA,TOTAL,6743015,9926923098.0
2023,3,DIS,surat,gujarat,STA,TOTAL,79742341,109145690441.0
2023,3,DIS,porbandar,gujarat,STA,TOTAL,943933,2166150109.0
2023,3,DIS,gandhinagar,gujarat,STA,TOTAL,26278985,35649946527.0
2023,3,DIS,panch mahals,gujarat,STA,TOTAL,5649552,7741547853.0
2023,3,DIS,narmada,gujarat,STA,TOTAL,1677672,2217044970.0
2023,3,DIS,gir somnath,gujarat,STA,TOTAL,3233669,6139462563.0
2023,3,DIS,valsad,gujarat,STA,TOTAL,20283176,25031461480.0
2023,3,DIS,mahisagar,gujarat,STA,TOTAL,2101699,3280701332.0
2023,3,DIS,sabar kantha,gujarat,STA,TOTAL,9131301,14174082992.999998
2023,3,DIS,tapi,gujarat,STA,TOTAL,3327168,4468064211.0
2023,3,DIS,vadodara,gujarat,STA,TOTAL,32705182,39197795542.0
2023,3,DIS,banas kantha,gujarat,STA,TOTAL,27740530,49573677952.0
2023,3,DIS,amreli,gujarat,STA,TOTAL,2905887,5235380088.0
2023,3,DIS,ahmadabad,gujarat,STA,TOTAL,116119081,173450994467.0
2023,3,DIS,dohad,gujarat,STA,TOTAL,5730710,8613385702.0
2023,3,DIS,navsari,gujarat,STA,TOTAL,5025791,7075895376.0
2023,3,DIS,patan,gujarat,STA,TOTAL,8440368,14321658314.0
2023,3,DIS,kachchh,gujarat,STA,TOTAL,21522506,30415694275.0
2023,3,DIS,surendranagar,gujarat,STA,TOTAL,5252147,10351069125.0
2023,3,DIS,morbi,gujarat,STA,TOTAL,6424262,13157501480.0
2023,4,DIS,anand,gujarat,STA,TOTAL,6867174,10771235167.0
2023,4,DIS,jamnagar,gujarat,STA,TOTAL,7924852,10107628547.0
2023,4,DIS,devbhumi dwarka,gujarat,STA,TOTAL,1886630,3368627792.0
2023,4,DIS,rajkot,gujarat,STA,TOTAL,15005682,26723191144.0
2023,4,DIS,aravallis,gujarat,STA,TOTAL,6108994,9664540943.0
2023,4,DIS,chhotaudepur,gujarat,STA,TOTAL,1563239,2358569105.0
2023,4,DIS,botad,gujarat,STA,TOTAL,3323009,6193409411.0
2023,4,DIS,bharuch,gujarat,STA,TOTAL,26006725,30590024824.0
2023,4,DIS,bhavnagar,gujarat,STA,TOTAL,8495955,16920246053.999998
2023,4,DIS,junagadh,gujarat,STA,TOTAL,2943946,5887944270.0
2023,4,DIS,mahesana,gujarat,STA,TOTAL,17716518,30965776190.0
2023,4,DIS,the dangs,gujarat,STA,TOTAL,798365,1026115732.9999999
2023,4,DIS,kheda,gujarat,STA,TOTAL,7535302,11159583601.0
2023,4,DIS,surat,gujarat,STA,TOTAL,89306058,121540678231.00002
2023,4,DIS,porbandar,gujarat,STA,TOTAL,1018034,2408521508.0
2023,4,DIS,gandhinagar,gujarat,STA,TOTAL,28600724,39542236594.0
2023,4,DIS,panch mahals,gujarat,STA,TOTAL,6384966,8825996905.0
2023,4,DIS,narmada,gujarat,STA,TOTAL,1960220,2551505964.0
2023,4,DIS,gir somnath,gujarat,STA,TOTAL,3604683,7178241759.0
2023,4,DIS,valsad,gujarat,STA,TOTAL,23727240,28875069638.0
2023,4,DIS,mahisagar,gujarat,STA,TOTAL,2486374,3911148107.0
2023,4,DIS,sabar kantha,gujarat,STA,TOTAL,10465428,16753741149.999998
2023,4,DIS,tapi,gujarat,STA,TOTAL,3898373,5350667233.0
2023,4,DIS,vadodara,gujarat,STA,TOTAL,35268395,42648582739.0
2023,4,DIS,banas kantha,gujarat,STA,TOTAL,32777092,56428699466.0
2023,4,DIS,amreli,gujarat,STA,TOTAL,3231522,5994626087.0
2023,4,DIS,ahmadabad,gujarat,STA,TOTAL,125267617,190761203190.0
2023,4,DIS,dohad,gujarat,STA,TOTAL,6834880,10338663849.0
2023,4,DIS,navsari,gujarat,STA,TOTAL,5667795,8043463428.000001
2023,4,DIS,patan,gujarat,STA,TOTAL,9984379,17353830621.0
2023,4,DIS,kachchh,gujarat,STA,TOTAL,24314313,34220033958.0
2023,4,DIS,surendranagar,gujarat,STA,TOTAL,5854706,11997980078.000002
2023,4,DIS,morbi,gujarat,STA,TOTAL,7286388,14625415788.0
2024,1,DIS,anand,gujarat,STA,TOTAL,7316186,11328282260.0
2024,1,DIS,jamnagar,gujarat,STA,TOTAL,9066965,11147113244.0
2024,1,DIS,devbhumi dwarka,gujarat,STA,TOTAL,2073920,3602425868.0
2024,1,DIS,rajkot,gujarat,STA,TOTAL,17046652,29191655098.0
2024,1,DIS,aravallis,gujarat,STA,TOTAL,7031315,10673400659.0
2024,1,DIS,chhotaudepur,gujarat,STA,TOTAL,1676367,2647702751.0
2024,1,DIS,botad,gujarat,STA,TOTAL,3673315,6883977650.0
2024,1,DIS,bharuch,gujarat,STA,TOTAL,29731992,33628152386.0
2024,1,DIS,bhavnagar,gujarat,STA,TOTAL,9138585,17582069211.0
2024,1,DIS,junagadh,gujarat,STA,TOTAL,3113159,6089877306.0
2024,1,DIS,mahesana,gujarat,STA,TOTAL,19982002,34099763013.0
2024,1,DIS,the dangs,gujarat,STA,TOTAL,855174,1113776052.0
2024,1,DIS,kheda,gujarat,STA,TOTAL,8563780,12367901309.0
2024,1,DIS,surat,gujarat,STA,TOTAL,105034339,136364429380.0
2024,1,DIS,porbandar,gujarat,STA,TOTAL,1135699,2673458019.0
2024,1,DIS,gandhinagar,gujarat,STA,TOTAL,31981660,42996191408.0
2024,1,DIS,panch mahals,gujarat,STA,TOTAL,7028756,9636858031.0
2024,1,DIS,narmada,gujarat,STA,TOTAL,2141452,2816162019.0
2024,1,DIS,gir somnath,gujarat,STA,TOTAL,3834347,7496777364.0
2024,1,DIS,valsad,gujarat,STA,TOTAL,26915777,31771393972.0
2024,1,DIS,mahisagar,gujarat,STA,TOTAL,2824323,4340123320.0
2024,1,DIS,sabar kantha,gujarat,STA,TOTAL,12025368,18557481997.0
2024,1,DIS,tapi,gujarat,STA,TOTAL,4186701,5947308759.0
2024,1,DIS,vadodara,gujarat,STA,TOTAL,38154382,44730428533.0
2024,1,DIS,banas kantha,gujarat,STA,TOTAL,40367961,67017735019.0
2024,1,DIS,amreli,gujarat,STA,TOTAL,3423737,6203791708.0
2024,1,DIS,ahmadabad,gujarat,STA,TOTAL,138618973,202027350496.0
2024,1,DIS,dohad,gujarat,STA,TOTAL,7924925,12021059561.0
2024,1,DIS,navsari,gujarat,STA,TOTAL,6157492,8695255189.0
2024,1,DIS,patan,gujarat,STA,TOTAL,11596973,19539830767.0
2024,1,DIS,kachchh,gujarat,STA,TOTAL,28520642,38337066197.0
2024,1,DIS,surendranagar,gujarat,STA,TOTAL,6651581,13269737692.999998
2024,1,DIS,morbi,gujarat,STA,TOTAL,8782171,16820928685.0
2018,1,DIS,yamunanagar,haryana,STA,TOTAL,102917,125333909.59597151
2018,1,DIS,sonipat,haryana,STA,TOTAL,178766,279804665.7475828
2018,1,DIS,jind,haryana,STA,TOTAL,117357,186842136.1964325
2018,1,DIS,rohtak,haryana,STA,TOTAL,121728,215207976.23801097
2018,1,DIS,faridabad,haryana,STA,TOTAL,521939,772738359.1903924
2018,1,DIS,mahendragarh,haryana,STA,TOTAL,89413,119624307.9803069
2018,1,DIS,hisar,haryana,STA,TOTAL,240517,355732765.7536729
2018,1,DIS,karnal,haryana,STA,TOTAL,169313,247718779.06675458
2018,1,DIS,fatehabad,haryana,STA,TOTAL,116455,105677674.3094569
2018,1,DIS,palwal,haryana,STA,TOTAL,97942,145340107.56054282
2018,1,DIS,charkhi dadri,haryana,STA,TOTAL,32910,49515979.82368229
2018,1,DIS,ambala,haryana,STA,TOTAL,119503,189250271.93812093
2018,1,DIS,rewari,haryana,STA,TOTAL,199418,280095218.8487885
2018,1,DIS,panchkula,haryana,STA,TOTAL,86298,142847688.49278012
2018,1,DIS,bhiwani,haryana,STA,TOTAL,125150,190361119.4002706
2018,1,DIS,sirsa,haryana,STA,TOTAL,164867,164313975.8712107
2018,1,DIS,mewat,haryana,STA,TOTAL,80255,132978792.61417452
2018,1,DIS,panipat,haryana,STA,TOTAL,183960,263054774.74491557
2018,1,DIS,gurugram,haryana,STA,TOTAL,1408070,2317083393.8960967
2018,1,DIS,kaithal,haryana,STA,TOTAL,98466,149686426.21811038
2018,1,DIS,kurukshetra,haryana,STA,TOTAL,110204,172343157.3271751
2018,1,DIS,jhajjar,haryana,STA,TOTAL,115322,187960033.8459023
2018,2,DIS,yamunanagar,haryana,STA,TOTAL,145792,222903345.7494049
2018,2,DIS,sonipat,haryana,STA,TOTAL,253130,475518495.4836759
2018,2,DIS,jind,haryana,STA,TOTAL,155618,316637352.4092227
2018,2,DIS,rohtak,haryana,STA,TOTAL,179677,372787270.2835766
2018,2,DIS,faridabad,haryana,STA,TOTAL,698865,1211325239.4669201
2018,2,DIS,mahendragarh,haryana,STA,TOTAL,120215,213293581.47763312
2018,2,DIS,hisar,haryana,STA,TOTAL,320500,627894549.2713584
2018,2,DIS,karnal,haryana,STA,TOTAL,224254,430353501.6175366
2018,2,DIS,fatehabad,haryana,STA,TOTAL,169161,203643680.8626998
2018,2,DIS,palwal,haryana,STA,TOTAL,128161,242183536.6488715
2018,2,DIS,charkhi dadri,haryana,STA,TOTAL,43322,88537038.62394695
2018,2,DIS,ambala,haryana,STA,TOTAL,180500,352994750.8908926
2018,2,DIS,rewari,haryana,STA,TOTAL,263194,453157049.12882835
2018,2,DIS,panchkula,haryana,STA,TOTAL,130924,264234229.4096855
2018,2,DIS,bhiwani,haryana,STA,TOTAL,167009,329873004.93190557
2018,2,DIS,sirsa,haryana,STA,TOTAL,234948,288080253.195745
2018,2,DIS,mewat,haryana,STA,TOTAL,115296,249716563.94502202
2018,2,DIS,panipat,haryana,STA,TOTAL,265754,440169913.37038255
2018,2,DIS,gurugram,haryana,STA,TOTAL,1893511,3604758914.735219
2018,2,DIS,kaithal,haryana,STA,TOTAL,142167,283466007.10194105
2018,2,DIS,kurukshetra,haryana,STA,TOTAL,153556,302704098.7344694
2018,2,DIS,jhajjar,haryana,STA,TOTAL,165377,346182064.7776333
2018,3,DIS,yamunanagar,haryana,STA,TOTAL,165095,320728121.9295537
2018,3,DIS,sonipat,haryana,STA,TOTAL,315829,689899150.946893
2018,3,DIS,jind,haryana,STA,TOTAL,186905,487064678.17805666
2018,3,DIS,rohtak,haryana,STA,TOTAL,242013,568546327.4827201
2018,3,DIS,faridabad,haryana,STA,TOTAL,1058983,1722572594.332481
2018,3,DIS,mahendragarh,haryana,STA,TOTAL,145319,313539207.0147832
2018,3,DIS,hisar,haryana,STA,TOTAL,390428,961080725.8344724
2018,3,DIS,karnal,haryana,STA,TOTAL,282956,594890203.9680781
2018,3,DIS,fatehabad,haryana,STA,TOTAL,159967,308682508.9638707
2018,3,DIS,palwal,haryana,STA,TOTAL,173758,381999796.4721205
2018,3,DIS,charkhi dadri,haryana,STA,TOTAL,49278,120685428.87020159
2018,3,DIS,ambala,haryana,STA,TOTAL,233248,522223540.22800374
2018,3,DIS,rewari,haryana,STA,TOTAL,350599,643047741.7898455
2018,3,DIS,panchkula,haryana,STA,TOTAL,171066,391072983.2679684
2018,3,DIS,bhiwani,haryana,STA,TOTAL,207426,475078358.166042
2018,3,DIS,sirsa,haryana,STA,TOTAL,222321,409263123.8749541
2018,3,DIS,mewat,haryana,STA,TOTAL,138275,371454678.0918274
2018,3,DIS,panipat,haryana,STA,TOTAL,331409,660571357.2553346
2018,3,DIS,gurugram,haryana,STA,TOTAL,2877059,5115393851.988528
2018,3,DIS,kaithal,haryana,STA,TOTAL,149271,393148924.7561258
2018,3,DIS,kurukshetra,haryana,STA,TOTAL,195635,451182253.483242
2018,3,DIS,jhajjar,haryana,STA,TOTAL,215184,473013450.7323007
2018,4,DIS,yamunanagar,haryana,STA,TOTAL,216626,469237639.97114
2018,4,DIS,sonipat,haryana,STA,TOTAL,428989,1037340218.17385
2018,4,DIS,jind,haryana,STA,TOTAL,259036,778822776.4793004
2018,4,DIS,rohtak,haryana,STA,TOTAL,300319,829370092.988213
2018,4,DIS,faridabad,haryana,STA,TOTAL,2271109,2832603200.5767293
2018,4,DIS,mahendragarh,haryana,STA,TOTAL,211639,545441257.9905821
2018,4,DIS,hisar,haryana,STA,TOTAL,511206,1476103125.5799582
2018,4,DIS,karnal,haryana,STA,TOTAL,356327,883621789.4906831
2018,4,DIS,fatehabad,haryana,STA,TOTAL,203164,453801169.98377275
2018,4,DIS,palwal,haryana,STA,TOTAL,383775,672481291.542182
2018,4,DIS,charkhi dadri,haryana,STA,TOTAL,69055,210310441.27509162
2018,4,DIS,ambala,haryana,STA,TOTAL,313017,778868451.264339
2018,4,DIS,rewari,haryana,STA,TOTAL,535609,1038332553.897626
2018,4,DIS,panchkula,haryana,STA,TOTAL,237408,563481852.1845163
2018,4,DIS,bhiwani,haryana,STA,TOTAL,267720,748611718.7064086
2018,4,DIS,sirsa,haryana,STA,TOTAL,290380,618718729.5792961
2018,4,DIS,mewat,haryana,STA,TOTAL,223048,658766830.3378227
2018,4,DIS,panipat,haryana,STA,TOTAL,427930,960831966.9902786
2018,4,DIS,gurugram,haryana,STA,TOTAL,4651606,7834266744.800947
2018,4,DIS,kaithal,haryana,STA,TOTAL,211975,600215099.0389218
2018,4,DIS,kurukshetra,haryana,STA,TOTAL,260273,658077491.6740904
2018,4,DIS,jhajjar,haryana,STA,TOTAL,319972,741571573.9301258
2019,1,DIS,yamunanagar,haryana,STA,TOTAL,316341,621768079.7163557
2019,1,DIS,sonipat,haryana,STA,TOTAL,699422,1419939621.332883
2019,1,DIS,jind,haryana,STA,TOTAL,347169,901895353.7033024
2019,1,DIS,rohtak,haryana,STA,TOTAL,575222,1345411743.258372
2019,1,DIS,faridabad,haryana,STA,TOTAL,4020631,4128377201.436385
2019,1,DIS,mahendragarh,haryana,STA,TOTAL,329809,700858191.0505589
2019,1,DIS,hisar,haryana,STA,TOTAL,703750,1656524675.5728462
2019,1,DIS,karnal,haryana,STA,TOTAL,589011,1295083691.156188
2019,1,DIS,fatehabad,haryana,STA,TOTAL,241196,525503934.38160104
2019,1,DIS,palwal,haryana,STA,TOTAL,719323,1032542809.360086
2019,1,DIS,charkhi dadri,haryana,STA,TOTAL,87835,251032566.6686064
2019,1,DIS,ambala,haryana,STA,TOTAL,448912,923757681.9398445
2019,1,DIS,rewari,haryana,STA,TOTAL,992599,1395914440.3212428
2019,1,DIS,panchkula,haryana,STA,TOTAL,336765,690225761.0202861
2019,1,DIS,bhiwani,haryana,STA,TOTAL,365815,911210973.3776146
2019,1,DIS,sirsa,haryana,STA,TOTAL,384247,765910302.0482943
2019,1,DIS,mewat,haryana,STA,TOTAL,366223,978845773.851742
2019,1,DIS,panipat,haryana,STA,TOTAL,685081,1414874465.035755
2019,1,DIS,gurugram,haryana,STA,TOTAL,8723777,10558099866.88987
2019,1,DIS,kaithal,haryana,STA,TOTAL,286388,720662628.1171092
2019,1,DIS,kurukshetra,haryana,STA,TOTAL,368183,771166495.110753
2019,1,DIS,jhajjar,haryana,STA,TOTAL,548076,1042049466.282319
2019,2,DIS,yamunanagar,haryana,STA,TOTAL,322842,733097991.577941
2019,2,DIS,sonipat,haryana,STA,TOTAL,888795,2100408323.279781
2019,2,DIS,jind,haryana,STA,TOTAL,335183,1085616289.045568
2019,2,DIS,rohtak,haryana,STA,TOTAL,1096201,2813329870.614499
2019,2,DIS,faridabad,haryana,STA,TOTAL,3523377,4505940224.12398
2019,2,DIS,mahendragarh,haryana,STA,TOTAL,359714,903928698.6442676
2019,2,DIS,hisar,haryana,STA,TOTAL,761001,2054472611.4927537
2019,2,DIS,karnal,haryana,STA,TOTAL,814251,2062725761.781968
2019,2,DIS,fatehabad,haryana,STA,TOTAL,212170,601431999.6543777
2019,2,DIS,palwal,haryana,STA,TOTAL,741633,1293085677.97656
2019,2,DIS,charkhi dadri,haryana,STA,TOTAL,99348,298692889.2887847
2019,2,DIS,ambala,haryana,STA,TOTAL,516192,1205417087.992724
2019,2,DIS,rewari,haryana,STA,TOTAL,889511,1639474281.2498112
2019,2,DIS,panchkula,haryana,STA,TOTAL,351461,780115034.3599005
2019,2,DIS,bhiwani,haryana,STA,TOTAL,374433,1139830017.208538
2019,2,DIS,sirsa,haryana,STA,TOTAL,344381,869817209.287923
2019,2,DIS,mewat,haryana,STA,TOTAL,415855,1221071244.360454
2019,2,DIS,panipat,haryana,STA,TOTAL,1019615,2473242371.019817
2019,2,DIS,gurugram,haryana,STA,TOTAL,8386864,11575310786.46454
2019,2,DIS,kaithal,haryana,STA,TOTAL,298191,881165185.4286921
2019,2,DIS,kurukshetra,haryana,STA,TOTAL,421509,955339769.7510326
2019,2,DIS,jhajjar,haryana,STA,TOTAL,569289,1308026488.612537
2019,3,DIS,yamunanagar,haryana,STA,TOTAL,399398,857965334.8129491
2019,3,DIS,sonipat,haryana,STA,TOTAL,1066029,2495689739.736125
2019,3,DIS,jind,haryana,STA,TOTAL,408678,1216085135.955506
2019,3,DIS,rohtak,haryana,STA,TOTAL,1158516,3225248552.778762
2019,3,DIS,faridabad,haryana,STA,TOTAL,4701377,5869168552.228926
2019,3,DIS,mahendragarh,haryana,STA,TOTAL,507177,1079689950.648915
2019,3,DIS,hisar,haryana,STA,TOTAL,1055411,2558826214.563476
2019,3,DIS,karnal,haryana,STA,TOTAL,991286,2467996778.788671
2019,3,DIS,fatehabad,haryana,STA,TOTAL,283362,718709989.016398
2019,3,DIS,palwal,haryana,STA,TOTAL,1061268,1687988450.11718
2019,3,DIS,charkhi dadri,haryana,STA,TOTAL,136612,339477044.5007904
2019,3,DIS,ambala,haryana,STA,TOTAL,637004,1419170555.368821
2019,3,DIS,rewari,haryana,STA,TOTAL,1206241,2010833861.512252
2019,3,DIS,panchkula,haryana,STA,TOTAL,484783,992298739.8465135
2019,3,DIS,bhiwani,haryana,STA,TOTAL,475369,1281625493.351535
2019,3,DIS,sirsa,haryana,STA,TOTAL,420805,994405010.8659167
2019,3,DIS,mewat,haryana,STA,TOTAL,620519,1477213719.6138623
2019,3,DIS,panipat,haryana,STA,TOTAL,1155825,2901827842.890513
2019,3,DIS,gurugram,haryana,STA,TOTAL,11843666,15022524504.763739
2019,3,DIS,kaithal,haryana,STA,TOTAL,358681,1010171721.189143
2019,3,DIS,kurukshetra,haryana,STA,TOTAL,616227,1219547000.470591
2019,3,DIS,jhajjar,haryana,STA,TOTAL,755297,1642655006.4215212
2019,4,DIS,yamunanagar,haryana,STA,TOTAL,498392,1112625525.993471
2019,4,DIS,sonipat,haryana,STA,TOTAL,1368457,3347168252.768132
2019,4,DIS,jind,haryana,STA,TOTAL,536486,1639970055.1800823
2019,4,DIS,rohtak,haryana,STA,TOTAL,1428337,4158625641.792381
2019,4,DIS,faridabad,haryana,STA,TOTAL,5358174,7782346423.807224
2019,4,DIS,mahendragarh,haryana,STA,TOTAL,694592,1584910815.2201219
2019,4,DIS,hisar,haryana,STA,TOTAL,1309901,3351369912.8069725
2019,4,DIS,karnal,haryana,STA,TOTAL,1280457,3322975421.6792207
2019,4,DIS,fatehabad,haryana,STA,TOTAL,377876,992743748.5799376
2019,4,DIS,palwal,haryana,STA,TOTAL,1273274,2370503274.3677917
2019,4,DIS,charkhi dadri,haryana,STA,TOTAL,168941,463339408.279556
2019,4,DIS,ambala,haryana,STA,TOTAL,820296,1895665170.874163
2019,4,DIS,rewari,haryana,STA,TOTAL,1538398,2831585559.795183
2019,4,DIS,panchkula,haryana,STA,TOTAL,573361,1179807255.721688
2019,4,DIS,bhiwani,haryana,STA,TOTAL,618484,1752990396.2492259
2019,4,DIS,sirsa,haryana,STA,TOTAL,558726,1348363727.6535501
2019,4,DIS,mewat,haryana,STA,TOTAL,850275,2267476888.485292
2019,4,DIS,panipat,haryana,STA,TOTAL,1437677,3870819294.7898273
2019,4,DIS,gurugram,haryana,STA,TOTAL,14935865,19000424238.11497
2019,4,DIS,kaithal,haryana,STA,TOTAL,435877,1329296855.193705
2019,4,DIS,kurukshetra,haryana,STA,TOTAL,796665,1609238971.3669562
2019,4,DIS,jhajjar,haryana,STA,TOTAL,965474,2147473030.3808532
